Ch1 Amplitude,Ch2 Amplitude,Cluster
1074.18689,676.3799,1
1074.1936,694.025146,1
1074.19849,3545.84521,4
1074.19958,654.252869,1
1074.20081,705.046265,1
1074.21094,675.279053,1
1074.224,695.766541,1
1074.2395,636.7058,1
1074.28516,656.516968,1
1074.33679,713.329956,1
1074.39722,722.5779,1
1074.39783,3348.677,4
1074.42322,648.761658,1
1074.44043,3551.82349,4
1074.442,667.7692,1
1074.47766,686.2305,1
1074.50647,711.8816,1
1074.51123,3563.96021,4
1074.55347,743.6852,1
1074.55957,680.5575,1
1074.58423,723.527344,1
1074.58728,720.2578,1
1074.6001,651.142334,1
1074.69824,675.0726,1
1074.74915,676.56366,1
1074.78918,684.934143,1
1074.82,688.8287,1
1074.836,690.137268,1
1074.898,723.2035,1
1074.90479,725.4211,1
1074.90588,733.869263,1
1074.91357,690.5396,1
1074.93079,3673.808,4
1074.9552,714.206665,1
1074.96936,713.47644,1
1074.99243,692.320862,1
1075.05371,766.991455,1
1075.05957,683.541,1
1075.07861,3426.33545,4
1075.12219,681.3279,1
1075.13977,3477.02979,4
1075.16016,761.290466,1
1075.16064,675.167,1
1075.19653,691.3487,1
1075.26636,696.3214,1
1075.28992,691.716064,1
1075.29443,700.8659,1
1075.33826,3456.56787,4
1075.34973,722.9254,1
1075.37451,3448.74561,4
1075.38879,3524.733,4
1075.39026,707.560547,1
1075.39966,3595.56934,4
1075.41687,634.936951,1
1075.4325,722.860352,1
1075.43958,677.056335,1
1075.45386,3747.60278,4
1075.48071,633.3987,1
1075.52039,660.380859,1
1075.52075,728.8369,1
1075.52942,3637.05713,4
1075.53638,743.9849,1
1075.57227,684.7771,1
1075.58,3672.10059,4
1075.65369,693.2561,1
1075.66882,3206.17261,4
1075.67041,678.536255,1
1075.674,3366.72876,4
1075.69409,3460.30371,4
1075.70093,733.620544,1
1075.78015,660.3168,1
1075.78333,618.371033,1
1075.82166,643.2897,1
1075.83276,663.941956,1
1075.84131,683.2449,1
1075.86157,672.126038,1
1075.92358,3629.33765,4
1075.925,3508.24561,4
1075.93494,635.9944,1
1075.95618,654.4359,1
1075.95984,673.8121,1
1075.96338,716.703247,1
1075.96484,3560.92065,4
1075.99109,724.1153,1
1075.99329,709.7561,1
1076.01343,3491.47217,4
1076.03442,671.0166,1
1076.03662,655.6502,1
1076.04077,3491.70532,4
1076.06238,3653.00562,4
1076.07971,677.5686,1
1076.08228,3520.292,4
1076.11853,648.997437,1
1076.13086,682.7278,1
1076.13672,3587.32617,4
1076.20093,758.3253,1
1076.20276,708.279541,1
1076.21448,653.050659,1
1076.27148,3393.17529,4
1076.3092,716.13,1
1076.31946,646.2221,1
1076.35681,662.482,1
1076.36182,695.7292,1
1076.367,748.242432,1
1076.372,695.044861,1
1076.37708,3491.3728,4
1076.39758,708.390747,1
1076.39978,679.828552,1
1076.40857,739.20166,1
1076.41589,698.824768,1
1076.4281,698.317566,1
1076.43579,677.9487,1
1076.47241,3442.40381,4
1076.48242,695.5402,1
1076.49365,735.542542,1
1076.49365,733.847351,1
1076.542,711.0304,1
1076.54211,684.5673,1
1076.54919,669.9312,1
1076.56067,3410.51953,4
1076.57251,688.6521,1
1076.59583,755.527039,1
1076.626,695.7524,1
1076.68042,669.045654,1
1076.72192,642.5738,1
1076.73718,645.5722,1
1076.74146,692.884766,1
1076.74341,655.0832,1
1076.745,711.361755,1
1076.76147,735.0382,1
1076.77832,720.7933,1
1076.78784,666.0947,1
1076.791,684.0146,1
1076.81921,679.7432,1
1076.82068,699.770142,1
1076.84363,3713.8728,4
1076.85278,646.8284,1
1076.90894,697.7348,1
1076.92065,711.0483,1
1076.94763,626.6929,1
1076.95776,3517.46362,4
1076.96948,696.576538,1
1076.99255,671.2483,1
1077.00513,667.050232,1
1077.09106,688.3041,1
1077.10669,692.539,1
1077.1156,677.7831,1
1077.12756,3554.11475,4
1077.14,3593.08569,4
1077.14685,673.8954,1
1077.15662,721.7168,1
1077.17871,707.8384,1
1077.19312,3496.40527,4
1077.1936,691.152649,1
1077.20679,639.748,1
1077.22766,687.195068,1
1077.23438,3488.16064,4
