Ch1 Amplitude,Ch2 Amplitude,Cluster
1073.23743,3047.19043,4
1073.24072,626.9392,1
1073.25281,2111.86035,1
1073.25708,3313.764,4
1073.263,2997.32837,4
1073.27356,3096.44775,4
1073.30322,2620.38525,4
1073.30847,3618.27515,4
1073.32227,3084.82227,4
1073.34131,3558.4082,4
1073.34277,3324.49585,4
1073.34363,720.928467,1
1073.36218,3163.23633,4
1073.36719,3370.41333,4
1073.3717,3151.80762,4
1073.3822,3025.373,4
1073.38293,3440.94775,4
1073.38989,659.3278,1
1073.41687,628.9112,1
1073.433,637.8087,1
1073.46021,3105.97168,4
1073.48779,2966.94629,4
1073.4917,3487.946,4
1073.51514,690.9934,1
1073.55286,666.628662,1
1073.57532,3415.29272,4
1073.59314,3093.786,4
1073.59778,3030.201,4
1073.67126,3256.797,4
1073.68958,3285.05615,4
1073.69543,3148.74487,4
1073.69934,645.0445,1
1073.71716,3361.55249,4
1073.736,2933.698,4
1073.78674,3173.95923,4
1073.84766,3184.304,4
1073.86707,694.3626,1
1073.87207,3184.17139,4
1073.90869,3230.92822,4
1073.94482,3135.89,4
1073.95789,3107.467,4
1074.04126,3203.93872,4
1074.0426,3234.02441,4
1074.04663,3241.40967,4
1074.08215,3293.626,4
1074.10266,3451.52954,4
1074.1532,3183.15527,4
1074.17419,3038.90112,4
1074.1886,3298.59717,4
1074.19885,651.7932,1
1074.213,3118.952,4
1074.23108,3198.84448,4
1074.24707,700.163147,1
1074.275,2992.23047,4
1074.28528,660.2332,1
1074.327,675.8658,1
1074.33533,3274.726,4
1074.35889,3148.38037,4
1074.41589,3460.14648,4
1074.45569,720.6283,1
1074.473,669.1514,1
1074.47961,2771.38477,4
1074.50037,633.107239,1
1074.51526,3324.834,4
1074.51538,3332.67163,4
1074.51855,3288.23462,4
1074.54236,682.254,1
1074.56,3336.78638,4
1074.56519,625.346252,1
1074.56958,3256.30664,4
1074.58215,675.670654,1
1074.62878,3377.19629,4
1074.642,684.0102,1
1074.65369,3390.94067,4
1074.66052,3346.45532,4
1074.69519,3136.10181,4
1074.69885,672.0984,1
1074.72925,664.644531,1
1074.75293,3402.90015,4
1074.756,3060.17969,4
1074.75793,3225.626,4
1074.8241,687.607544,1
1074.82959,2734.02832,4
1074.84082,3282.82,4
1074.84265,3195.11621,4
1074.846,3191.94165,4
1074.87427,1123.71985,1
1074.98755,3305.388,4
1075.00317,3017.74048,4
1075.00488,3177.045,4
1075.007,2947.10767,4
1075.03174,680.460144,1
1075.033,3284.94385,4
1075.04919,3226.95459,4
1075.07166,611.54,1
1075.10742,2924.91846,4
1075.12854,3088.21167,4
1075.13245,624.9558,1
1075.18408,3244.21069,4
1075.26013,3267.772,4
1075.26514,3399.424,4
1075.3103,3363.926,4
1075.316,3108.94849,4
1075.32153,3328.80835,4
1075.32849,3061.10938,4
1075.32849,3592.204,4
1075.32983,3162.67383,4
1075.34155,3526.7644,4
1075.34644,3322.53613,4
1075.36353,698.237732,1
1075.37207,3302.38037,4
1075.387,3419.14453,4
1075.41113,674.909851,1
1075.44568,3162.68848,4
1075.488,3325.02246,4
1075.491,675.607056,1
1075.494,3222.05127,4
1075.51379,3327.20239,4
1075.53369,709.7781,1
1075.5365,2572.568,4
1075.53784,3130.64844,4
